Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
137,cdhit,661,133,661,113,2015-05-04T17:57:22Z,2022-10-11T00:43:12Z,3238,Automatically exported from code.google.com/p/cdhit,Perl,https://github.com/weizhongli/cdhit
138,abi-compliance-checker,645,81,645,72,2012-03-08T21:31:54Z,2024-06-06T02:47:11Z,2077,A tool for checking backward API/ABI compatibility of a C/C++ library,Perl,https://github.com/lvc/abi-compliance-checker
139,znapzend,633,136,633,9,2013-09-22T16:39:58Z,2024-08-06T11:55:09Z,4543,zfs backup with remote capabilities and mbuffer integration.,Perl,https://github.com/oetiker/znapzend
140,dnsenum,632,137,632,17,2014-01-10T14:47:09Z,2019-10-08T19:58:40Z,204,dnsenum is a perl script that enumerates DNS information,Perl,https://github.com/fwaeytens/dnsenum
141,list,626,98,626,6,2020-05-09T13:06:52Z,2025-01-30T12:00:41Z,2135,,Perl,https://github.com/o0HalfLife0o/list
142,tilde.club,621,40,621,1,2014-10-02T19:26:18Z,2025-01-27T20:32:13Z,123,Code and documentation for setting up and managing a tilde.club server,Perl,https://github.com/tildeclub/tilde.club
143,ngx_http_substitutions_filter_module,617,217,617,26,2012-04-19T14:09:55Z,2022-01-24T01:04:16Z,291,a filter module which can do both regular expression and fixed string substitutions for nginx,Perl,https://github.com/yaoweibin/ngx_http_substitutions_filter_module
144,Graph-Easy,608,39,608,7,2010-10-22T08:24:28Z,2010-10-22T08:39:55Z,588,"Convert or render graphs (as ASCII, HTML, SVG or via Graphviz)",Perl,https://github.com/ironcamel/Graph-Easy
145,httpry,594,89,594,4,2011-10-17T03:55:45Z,2018-04-21T19:39:15Z,1575,HTTP logging and information retrieval tool,Perl,https://github.com/jbittel/httpry
146,samytools,593,92,593,1,2014-12-17T03:43:11Z,2025-03-23T20:04:28Z,5739,"Simple tools to make reverse engineering and console cowboying easier, primarily by data translation and manipulation + file handle piping. Mostly *nix tools with an emphasis on macOS.",Perl,https://github.com/samyk/samytools
147,openxpki,593,112,593,72,2011-09-02T19:52:34Z,2025-02-05T14:36:26Z,108191,OpenXPKI Code,Perl,https://github.com/openxpki/openxpki
148,Academic-Writing-Check,589,63,589,3,2010-12-16T02:37:13Z,2018-12-10T21:18:44Z,675,"check for passive words, weasel words, duplicate words, typographical errors and words strunk & white don't like",Perl,https://github.com/devd/Academic-Writing-Check
149,RegRipper3.0,586,130,586,4,2020-05-27T15:24:38Z,2024-12-12T20:30:33Z,5739,RegRipper3.0,Perl,https://github.com/keydet89/RegRipper3.0
150,ravada,578,177,578,106,2016-04-21T14:30:52Z,2025-03-28T11:49:06Z,36415,Remote Virtual Desktops Manager,Perl,https://github.com/UPC/ravada
151,mathgen,577,72,577,9,2012-06-15T16:58:31Z,2020-03-25T20:50:55Z,58,Generate random nonsense math papers,Perl,https://github.com/neldredge/mathgen
152,check_postgres,575,176,575,100,2009-05-08T18:57:34Z,2025-01-02T02:31:47Z,2488,Nagios check_postgres plugin for checking status of PostgreSQL databases,Perl,https://github.com/bucardo/check_postgres
153,repo-info,571,353,571,3,2016-07-21T18:07:57Z,2025-03-28T13:57:11Z,14362278,Extended information (especially license and layer details) about the published Official Images,Perl,https://github.com/docker-library/repo-info
154,shutter,566,36,566,308,2020-06-11T16:41:24Z,2025-03-02T09:30:53Z,113284,Screenshot tool for Linux,Perl,https://github.com/shutter-project/shutter
155,zentyal,557,143,557,134,2012-11-13T23:26:41Z,2025-02-06T15:33:36Z,456103,Linux Small Business Server,Perl,https://github.com/zentyal/zentyal
156,Dancer2,554,276,554,121,2011-09-30T10:26:56Z,2025-02-18T02:03:04Z,6548,Perl Dancer Next Generation (rewrite of Perl Dancer),Perl,https://github.com/PerlDancer/Dancer2
157,ipcalc,542,100,542,18,2017-06-10T00:02:12Z,2024-03-22T00:53:32Z,70,,Perl,https://github.com/kjokjo/ipcalc
158,mt-aws-glacier,538,57,538,34,2012-08-25T18:47:21Z,2017-03-10T02:56:49Z,7871,Perl Multithreaded Multipart sync to Amazon Glacier,Perl,https://github.com/vsespb/mt-aws-glacier
159,fixmystreet,535,242,535,258,2010-01-25T11:54:20Z,2025-03-28T12:10:43Z,205262,This is mySociety's popular map-based reporting platform: easy to install in new countries and regions,Perl,https://github.com/mysociety/fixmystreet
160,dots,532,152,532,3,2016-05-18T12:35:30Z,2020-10-01T04:53:19Z,8948,dotfiles for my local setup,Perl,https://github.com/jaagr/dots
161,sqlserver2pgsql,520,117,520,15,2013-08-12T15:21:47Z,2023-10-10T13:19:23Z,754,"Migration tool to convert a Microsoft SQL Server Database into a PostgreSQL database, as automatically as possible",Perl,https://github.com/dalibo/sqlserver2pgsql
162,lua-resty-jwt,519,183,519,37,2014-11-28T12:28:56Z,2024-01-03T10:53:56Z,142,JWT For The Great Openresty,Perl,https://github.com/SkyLothar/lua-resty-jwt
163,ls--,510,46,510,16,2010-10-17T11:09:40Z,2024-06-08T08:05:39Z,107,ls on steroids,Perl,https://github.com/trapd00r/ls--
164,lesspipe,507,52,507,0,2015-07-20T08:07:36Z,2025-02-16T20:33:11Z,759,lesspipe - display more with less,Perl,https://github.com/wofr06/lesspipe
165,Koha,506,264,506,1,2012-09-20T11:29:15Z,2025-03-26T11:30:29Z,6162498,"Koha is a free software integrated library system (ILS). Koha is distributed under the GNU GPL version 3 or later. ***Note: this is a synced mirror of the official Koha repo. Note: This project uses its own bug tracker, see https://bugs.koha-community.org/ to report a bug or submit a patch.",Perl,https://github.com/Koha-Community/Koha
166,snippy,502,117,502,215,2014-05-15T01:56:12Z,2024-07-19T02:05:50Z,130456,:scissors: :zap: Rapid haploid variant calling and core genome alignment,Perl,https://github.com/tseemann/snippy
167,scripts.irssi.org,498,234,498,38,2014-05-30T22:08:11Z,2025-03-25T20:08:09Z,5945,Script Repository for Irssi,Perl,https://github.com/irssi/scripts.irssi.org
168,pg_stat_monitor,497,60,497,13,2019-11-19T11:32:09Z,2025-03-27T11:31:26Z,6009,Query Performance Monitoring Tool for PostgreSQL,Perl,https://github.com/percona/pg_stat_monitor
169,AGAT,493,59,493,15,2019-11-19T09:35:50Z,2025-03-16T16:57:57Z,31320,Another Gtf/Gff Analysis Toolkit https://nbisweden.github.io/AGAT/,Perl,https://github.com/NBISweden/AGAT
170,TrimGalore,493,151,493,10,2016-06-27T08:34:40Z,2025-03-11T15:46:50Z,30319,"A wrapper around Cutadapt and FastQC to consistently apply adapter and quality trimming to FastQ files, with extra functionality for RRBS data",Perl,https://github.com/FelixKrueger/TrimGalore
171,carton,491,98,491,98,2011-06-11T03:08:00Z,2023-06-28T08:49:30Z,637,Bundler or pip freeze for Perl,Perl,https://github.com/perl-carton/carton
172,mod0BurpUploadScanner,490,139,490,75,2018-04-20T07:46:12Z,2023-12-25T23:25:05Z,9243,HTTP file upload scanner for Burp Proxy,Perl,https://github.com/modzero/mod0BurpUploadScanner
173,Plack,490,212,490,107,2009-09-07T06:43:52Z,2025-03-02T08:11:25Z,5458,PSGI toolkit and server adapters,Perl,https://github.com/plack/Plack
174,noembed,489,87,489,52,2011-05-03T21:00:44Z,2022-01-15T08:36:51Z,1976,oEmbed gateway service with additional non-oEmbed sources,Perl,https://github.com/leedo/noembed
175,ocpi,487,212,487,109,2014-11-04T18:27:11Z,2025-03-18T13:36:39Z,21872,"The Open Charge Point Interface (OCPI) allows for a scalable, automated roaming setup between Charge Point Operators and e-Mobility Service Providers. It supports authorisation, charge point information exchange (incl transaction events), charge detail record exchange and finally, the exchange of smart-charging commands between parties.",Perl,https://github.com/ocpi/ocpi
176,timeout,485,67,485,9,2011-05-04T21:02:01Z,2020-11-06T05:07:52Z,43,A script to measure and limit CPU time and memory consumption of black-box processes in Linux,Perl,https://github.com/pshved/timeout
177,zonemaster,482,77,482,106,2013-08-28T08:31:30Z,2025-03-05T12:50:07Z,9753,The Zonemaster Project,Perl,https://github.com/zonemaster/zonemaster
178,XposedTools,479,253,479,13,2015-04-06T11:54:43Z,2020-08-04T21:48:00Z,3100,These tools can be used to compile and package the Xposed framework.,Perl,https://github.com/rovo89/XposedTools
179,ensembl-vep,476,156,476,62,2016-04-05T12:08:24Z,2025-03-18T16:14:46Z,78653,The Ensembl Variant Effect Predictor predicts the functional effects of genomic variants,Perl,https://github.com/Ensembl/ensembl-vep
180,DejaVuSansCode,472,11,472,10,2016-08-08T08:43:17Z,2019-05-06T11:28:37Z,336233,Monospaced font with programming ligatures based on DejaVu Sans Mono,Perl,https://github.com/SSNikolaevich/DejaVuSansCode
181,cli,469,36,469,0,2013-10-24T18:09:21Z,2018-07-05T13:22:18Z,451,This is the DEPRECATED Linode CLI. Use https://github.com/linode/linode-cli,Perl,https://github.com/linode/cli
182,dot_debian,469,71,469,0,2015-01-20T17:08:04Z,2020-01-30T09:59:47Z,1153,Config files for linux (debian based),Perl,https://github.com/electro7/dot_debian
183,LedgerSMB,459,149,459,121,2014-04-05T16:43:59Z,2025-03-24T08:09:47Z,254370,Double-entry accounting & ERP for the web,Perl,https://github.com/ledgersmb/LedgerSMB
184,needrestart,457,78,457,39,2013-03-28T23:35:20Z,2025-03-27T21:56:52Z,1183,Restart daemons after library updates.,Perl,https://github.com/liske/needrestart
185,xSwipe,451,53,451,28,2012-09-30T15:45:28Z,2019-09-09T09:40:44Z,75,"Multitouch gestures with synaptics driver on X11, Linux",Perl,https://github.com/iberianpig/xSwipe
186,jFeed,447,169,447,22,2010-10-05T19:56:41Z,2017-11-27T19:56:18Z,378,jQuery RSS/ATOM feed parser plugin,Perl,https://github.com/jfhovinne/jFeed
187,1-billion-word-language-modeling-benchmark,445,105,445,4,2015-03-18T00:31:57Z,2016-04-12T17:37:04Z,1486,Formerly known as code.google.com/p/1-billion-word-language-modeling-benchmark,Perl,https://github.com/ciprian-chelba/1-billion-word-language-modeling-benchmark
188,tpacpi-bat,444,43,444,1,2012-12-17T20:27:01Z,2024-01-17T05:47:07Z,91,ThinkPad ACPI Battery Util,Perl,https://github.com/teleshoes/tpacpi-bat
189,test-nginx,443,107,443,40,2009-12-08T02:53:52Z,2025-03-04T00:53:46Z,1528,Data-driven test scaffold for Nginx C module and OpenResty Lua library development,Perl,https://github.com/openresty/test-nginx
190,ec2-consistent-snapshot,440,109,440,0,2012-02-05T07:06:31Z,2020-06-18T13:02:40Z,290,[SUNSET] Initiate consistent EBS snapshots in Amazon EC2,Perl,https://github.com/alestic/ec2-consistent-snapshot
191,apt-mirror,440,239,440,89,2012-12-20T04:58:24Z,2024-07-09T04:22:33Z,150,Official apt-mirror source.,Perl,https://github.com/apt-mirror/apt-mirror
192,Znuny,439,96,439,130,2021-01-06T12:36:32Z,2025-03-28T08:32:07Z,993624,"Znuny/Znuny LTS is a fork of the ((OTRS)) Community Edition, one of the most flexible web-based ticketing systems used for Customer Service, Help Desk, IT Service Management. ",Perl,https://github.com/znuny/Znuny
193,qwerty-fr,438,35,438,20,2019-06-04T23:54:41Z,2025-03-22T14:25:23Z,882,Qwerty keyboard layout with French accents,Perl,https://github.com/qwerty-fr/qwerty-fr
194,quran.com-images,437,130,437,23,2009-05-14T18:03:59Z,2024-09-16T16:52:58Z,68880,images using fonts from King Fahed Complex / qurancomplex.org,Perl,https://github.com/quran/quran.com-images
195,urxvt-font-size,437,45,437,11,2012-03-20T08:59:38Z,2021-08-09T17:00:14Z,32,Change the urxvt font size on the fly,Perl,https://github.com/majutsushi/urxvt-font-size
196,plexWatch,433,59,433,45,2013-06-27T05:16:53Z,2021-12-10T07:41:51Z,110418,Notify and Log watched content on a Plex Media Server,Perl,https://github.com/ljunkie/plexWatch
197,metasploit-vulnerability-emulator,432,110,432,1,2017-02-02T18:49:46Z,2023-10-04T14:17:57Z,98,Created by Jin Qian via the GitHub Connector,Perl,https://github.com/rapid7/metasploit-vulnerability-emulator
198,pulledpork,431,134,431,39,2015-04-23T15:10:22Z,2021-07-07T18:15:48Z,704,Pulled Pork for Snort and Suricata rule management (from Google code),Perl,https://github.com/shirkdog/pulledpork
199,rtsp-server,431,112,431,15,2010-07-26T04:40:05Z,2019-12-16T20:26:20Z,48,Lightweight RTSP/RTP streaming media server,Perl,https://github.com/revmischa/rtsp-server
200,nlptutorial,430,153,430,0,2014-05-31T02:12:42Z,2015-10-29T18:21:05Z,57273,A Tutorial about Programming for Natural Language Processing,Perl,https://github.com/neubig/nlptutorial
201,aws,429,129,429,15,2009-03-20T05:41:15Z,2021-03-17T07:03:16Z,430,"Easy command line access to Amazon EC2, S3, SQS, ELB, and SDB",Perl,https://github.com/timkay/aws
202,eflame,427,85,427,7,2013-09-09T12:51:40Z,2023-12-13T14:59:28Z,37,Flame Graph profiler for Erlang,Perl,https://github.com/proger/eflame
203,kobo-ja-dict-enhance,425,2,425,1,2015-08-07T12:11:14Z,2020-04-28T04:27:05Z,5501,Enhance built-in Japanese dictionaries from Kobo with English definitions,Perl,https://github.com/norbusan/kobo-ja-dict-enhance
204,pipe-viewer,422,19,422,37,2020-10-30T16:21:27Z,2025-03-22T05:24:23Z,1568,"A lightweight YouTube client for Linux, without requiring an API key.",Perl,https://github.com/trizen/pipe-viewer
205,metacpan-web,421,234,421,219,2011-04-18T14:25:49Z,2025-03-25T05:57:54Z,14642,Web interface for MetaCPAN,Perl,https://github.com/metacpan/metacpan-web
206,debian-graph,418,3,418,0,2017-10-19T08:09:23Z,2018-07-30T09:57:13Z,2440,Representing Debian UDD in a graph database,Perl,https://github.com/norbusan/debian-graph
207,zmeventnotification,418,128,418,11,2015-10-07T19:57:18Z,2024-11-20T17:31:15Z,20656,Machine Learning powered Secure Websocket & MQTT based ZoneMinder event notification server ,Perl,https://github.com/ZoneMinder/zmeventnotification
208,thruk,418,152,418,75,2009-11-09T16:35:33Z,2025-03-27T13:20:42Z,90126,"Thruk is a multibackend monitoring webinterface for Naemon, Nagios, Icinga and Shinken using the Livestatus API.",Perl,https://github.com/sni/thruk
209,jfontmaps,417,1,417,2,2015-03-10T10:34:39Z,2015-10-02T01:44:44Z,834,dvipdfmx map files and support programs for Japanese font setup,Perl,https://github.com/norbusan/jfontmaps
210,Perlito,415,47,415,10,2009-12-02T21:17:11Z,2024-08-02T18:40:24Z,57190,"""Perlito"" Perl programming language compiler",Perl,https://github.com/fglock/Perlito
211,texlive-rewrite,409,0,409,0,2015-01-05T07:11:47Z,2016-04-11T02:13:52Z,181,Rewrite of some core scripts in TeX Live from shell to perl,Perl,https://github.com/norbusan/texlive-rewrite
212,lua-resty-mlcache,409,78,409,7,2017-04-22T07:05:33Z,2024-02-09T20:14:55Z,442,Layered caching library for OpenResty,Perl,https://github.com/thibaultcha/lua-resty-mlcache
213,address-formatting,408,88,408,5,2014-09-10T16:09:56Z,2025-03-26T07:06:45Z,903,templates to format geographic addresses,Perl,https://github.com/OpenCageData/address-formatting
214,movabletype,407,112,407,78,2010-12-29T15:31:02Z,2025-03-28T11:46:06Z,151630,Movable Type,Perl,https://github.com/movabletype/movabletype
215,tlptexlive-root,407,0,407,0,2015-03-10T10:27:41Z,2015-10-06T05:19:56Z,148680,packaging stuff for tlptexlive,Perl,https://github.com/norbusan/tlptexlive-root
216,mha4mysql-node,405,205,405,14,2011-07-23T14:09:39Z,2020-03-12T12:28:57Z,99,"Development tree of Master High Availability Manager and tools for MySQL (MHA), Node (MySQL Server) part",Perl,https://github.com/yoshinorim/mha4mysql-node
217,rank-amateur-cowsay,404,81,404,0,2016-06-25T00:40:42Z,2022-11-20T21:03:46Z,44,Fork me if you want to maintain cowsay.,Perl,https://github.com/tnalpgge/rank-amateur-cowsay
218,abricate,397,95,397,76,2014-07-17T00:59:35Z,2023-12-31T08:46:49Z,16283,:mag_right: :pill: Mass screening of contigs for antimicrobial and virulence genes,Perl,https://github.com/tseemann/abricate
219,qqwry.dat,396,92,396,2,2016-06-03T04:06:59Z,2024-09-19T00:34:49Z,176719,纯真IP地址数据库镜像，mirror of qqwry.dat,Perl,https://github.com/wisdomfusion/qqwry.dat
220,psad,395,76,395,29,2011-06-14T02:05:58Z,2023-06-11T03:20:23Z,6376,psad: Intrusion Detection and Log Analysis with iptables,Perl,https://github.com/mrash/psad
221,AWStats,393,121,393,127,2015-08-14T14:14:57Z,2025-03-18T22:07:13Z,21181,AWStats Log Analyzer project (official sources),Perl,https://github.com/eldy/AWStats
222,BRAKER,393,86,393,175,2018-08-21T13:53:18Z,2025-01-22T18:38:02Z,127342,BRAKER is a pipeline for fully automated prediction of protein coding gene structures with GeneMark-ES/ET/EP/ETP and AUGUSTUS in novel eukaryotic genomes,Perl,https://github.com/Gaius-Augustus/BRAKER
223,mp4fixer,392,67,392,13,2017-10-12T18:44:15Z,2022-11-16T20:50:29Z,62,Recover damaged/unfinished mp4 files with h264 video,Perl,https://github.com/bookkojot/mp4fixer
224,apache2buddy,391,73,391,10,2016-03-17T12:55:53Z,2023-07-25T19:35:37Z,740,apache2buddy,Perl,https://github.com/richardforth/apache2buddy
225,clamtk,386,50,386,24,2015-03-20T21:58:55Z,2024-03-30T12:37:47Z,555,"An easy to use, light-weight, on-demand virus scanner for Linux systems",Perl,https://github.com/dave-theunsub/clamtk
226,fai,382,101,382,5,2011-10-23T07:48:55Z,2025-03-26T14:48:45Z,15117,"non-interactive system to install, customize and manage Linux systems",Perl,https://github.com/faiproject/fai
227,vcf2maf,382,219,382,91,2013-11-22T18:19:35Z,2024-12-09T21:17:59Z,16655,"Convert a VCF into a MAF, where each variant is annotated to only one of all possible gene isoforms",Perl,https://github.com/mskcc/vcf2maf
228,resty-redis-cluster,380,137,380,30,2017-08-25T02:31:44Z,2023-08-04T14:13:31Z,134,Openresty lua client for redis cluster.,Perl,https://github.com/steve0511/resty-redis-cluster
229,O-Saft,377,86,377,11,2012-12-20T23:03:58Z,2025-03-18T23:02:36Z,61286,O-Saft  - OWASP SSL advanced forensic tool,Perl,https://github.com/OWASP/O-Saft
230,xcat-core,377,174,377,356,2014-12-09T03:21:50Z,2025-02-07T17:37:56Z,208468,Code repo for xCAT core packages,Perl,https://github.com/xcat2/xcat-core
231,7z2hashcat,376,47,376,1,2015-04-27T21:15:49Z,2024-06-15T07:56:08Z,265,"extract information from password-protected .7z archives (and .sfx files) such that you can crack these ""hashes"" with hashcat",Perl,https://github.com/philsmd/7z2hashcat
232,japi-compliance-checker,375,54,375,30,2012-04-13T06:59:58Z,2024-01-22T01:52:27Z,482,A tool for checking backward API/ABI compatibility of a Java library,Perl,https://github.com/lvc/japi-compliance-checker
233,autodl-irssi,373,72,373,23,2012-10-29T00:34:59Z,2021-05-11T20:44:03Z,1827,A community-driven fork of autodl-irssi,Perl,https://github.com/autodl-community/autodl-irssi
234,EDTA,372,78,372,47,2019-05-23T20:15:30Z,2025-03-01T15:23:28Z,239008,Extensive de-novo TE Annotator ,Perl,https://github.com/oushujun/EDTA
