Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
139,css-selector,7441,47,7441,0,2011-02-22T18:01:24Z,2024-11-29T09:06:40Z,840,Converts CSS selectors to XPath expressions,PHP,https://github.com/symfony/css-selector
140,version,7436,17,7436,3,2016-11-30T11:00:48Z,2024-01-31T22:47:27Z,94,Library for handling version information and constraints,PHP,https://github.com/phar-io/version
141,var-dumper,7433,103,7433,3,2014-09-26T12:08:29Z,2025-03-17T19:45:38Z,2587,Provides mechanisms for walking through any arbitrary PHP variable,PHP,https://github.com/symfony/var-dumper
142,php-text-template,7400,31,7400,0,2009-11-19T11:48:47Z,2025-03-18T06:30:38Z,49530,A simple template engine.,PHP,https://github.com/sebastianbergmann/php-text-template
143,tinker,7380,130,7380,0,2016-12-21T17:09:41Z,2025-02-12T01:36:47Z,235,Powerful REPL for the Laravel framework.,PHP,https://github.com/laravel/tinker
144,PHPWord,7373,2714,7373,1155,2012-05-06T16:04:30Z,2025-02-20T20:25:09Z,82364,A pure PHP library for reading and writing word processing documents,PHP,https://github.com/PHPOffice/PHPWord
145,jwt,7363,603,7363,7,2014-03-05T19:23:23Z,2025-03-28T10:52:29Z,3159,A simple library to work with JSON Web Token and JSON Web Signature,PHP,https://github.com/lcobucci/jwt
146,TrustedProxy,7353,129,7353,7,2013-04-30T20:03:01Z,2024-01-09T20:39:37Z,161,Laravel Proxy Package for handling sessions when behind load balancers or other intermediaries.,PHP,https://github.com/fideloper/TrustedProxy
147,panel,7341,1942,7341,357,2015-12-06T18:37:08Z,2025-03-24T01:18:59Z,27771,"Pterodactyl® is a free, open-source game server management panel built with PHP, React, and Go. Designed with security in mind, Pterodactyl runs all game servers in isolated Docker containers while exposing a beautiful and intuitive UI to end users.",PHP,https://github.com/pterodactyl/panel
148,debug,7244,47,7244,0,2013-04-07T19:13:19Z,2022-07-29T12:25:06Z,1482,Provides tools to ease debugging PHP code,PHP,https://github.com/symfony/debug
149,laravel-mongodb,7057,1441,7057,147,2013-03-31T14:31:04Z,2025-03-11T13:37:59Z,3417,A MongoDB based Eloquent model and Query builder for Laravel (Moloquent),PHP,https://github.com/mongodb/laravel-mongodb
150,web-frameworks,7037,691,7037,217,2017-03-27T15:17:33Z,2025-03-28T14:33:30Z,149351,Which is the fastest web framework?,PHP,https://github.com/the-benchmarker/web-frameworks
151,comparator,7033,70,7033,19,2013-11-05T00:36:12Z,2025-03-16T07:50:03Z,56699,Provides the functionality to compare PHP values for equality.,PHP,https://github.com/sebastianbergmann/comparator
152,PrivateBin,7015,851,7015,111,2016-07-09T07:03:25Z,2025-03-17T05:52:51Z,15096,"A minimalist, open source online pastebin where the server has zero knowledge of pasted data. Data is encrypted/decrypted in the browser using 256 bits AES.",PHP,https://github.com/PrivateBin/PrivateBin
153,http-message,7002,189,7002,40,2014-06-10T22:49:31Z,2023-09-21T14:12:32Z,110,The purpose of this PSR is to provide a set of common interfaces for HTTP messages as described in RFC 7230 and RFC 7231,PHP,https://github.com/php-fig/http-message
154,hamcrest-php,6967,44,6967,12,2013-12-31T04:35:35Z,2025-01-01T06:33:44Z,431,PHP Hamcrest implementation [Official],PHP,https://github.com/hamcrest/hamcrest-php
155,laravel-dompdf,6930,986,6930,99,2013-06-23T11:27:07Z,2025-02-21T15:53:38Z,181,A DOMPDF Wrapper for Laravel,PHP,https://github.com/barryvdh/laravel-dompdf
156,exporter,6809,35,6809,4,2013-02-04T21:15:26Z,2025-03-17T16:20:52Z,70442,Provides the functionality to export PHP variables for visualization,PHP,https://github.com/sebastianbergmann/exporter
157,environment,6759,36,6759,2,2014-02-10T15:39:28Z,2025-03-16T12:41:22Z,52744,Provides functionality that helps writing PHP code that has runtime-specific execution paths,PHP,https://github.com/sebastianbergmann/environment
158,annotations,6750,235,6750,26,2013-01-12T15:57:28Z,2024-10-29T07:41:10Z,14387,Annotations Docblock Parser,PHP,https://github.com/doctrine/annotations
159,code-unit-reverse-lookup,6690,7,6690,0,2016-02-08T20:25:10Z,2025-01-01T09:31:49Z,76383,Looks up which function or method a line of code belongs to,PHP,https://github.com/sebastianbergmann/code-unit-reverse-lookup
160,elementor,6662,1451,6662,3786,2016-05-30T13:05:46Z,2025-03-28T14:08:33Z,270145,"The most advanced frontend drag & drop page builder. Create high-end, pixel perfect websites at record speeds. Any theme, any page, any design.",PHP,https://github.com/elementor/elementor
161,translation,6625,89,6625,0,2011-02-22T18:07:25Z,2025-03-10T22:52:05Z,2733,Provides tools to internationalize your application,PHP,https://github.com/symfony/translation
162,readme-typing-svg,6611,1099,6611,20,2021-04-20T04:48:50Z,2025-03-23T19:55:40Z,691,"⚡ Dynamically generated, customizable SVG that gives the appearance of typing and deleting text for use on your profile page, repositories, or website.",PHP,https://github.com/DenverCoder1/readme-typing-svg
163,global-state,6592,20,6592,2,2014-08-22T08:11:55Z,2025-03-17T16:26:17Z,56280,"Snapshotting of global state, factored out of PHPUnit into a stand-alone component",PHP,https://github.com/sebastianbergmann/global-state
164,oauth2-server,6577,1118,6577,78,2012-06-04T20:00:52Z,2025-03-24T22:23:01Z,14899,"A spec compliant, secure by default PHP OAuth 2.0 Server",PHP,https://github.com/thephpleague/oauth2-server
165,adminer,6572,1110,6572,6,2010-04-25T08:30:07Z,2025-03-27T06:26:15Z,10511,Database management in a single PHP file,PHP,https://github.com/vrana/adminer
166,php-pm,6566,369,6566,33,2014-02-24T23:25:40Z,2023-12-08T21:41:22Z,762,"PPM is a process manager, supercharger and load balancer for modern PHP applications.",PHP,https://github.com/php-pm/php-pm
167,version,6567,33,6567,1,2013-01-05T14:17:33Z,2025-03-18T07:11:21Z,19002,Library that helps with managing the version number of Git-hosted PHP projects,PHP,https://github.com/sebastianbergmann/version
168,recursion-context,6563,19,6563,0,2015-01-22T17:19:19Z,2025-03-18T06:59:55Z,72402,Provides functionality to recursively process PHP variables,PHP,https://github.com/sebastianbergmann/recursion-context
169,framework,6523,844,6523,55,2014-12-20T05:12:03Z,2025-03-12T10:46:21Z,151641,Simple forum software for building great communities.,PHP,https://github.com/flarum/framework
170,object-enumerator,6522,10,6522,0,2016-01-28T06:34:32Z,2025-03-17T16:43:47Z,72503,Traverses array structures and object graphs to enumerate all referenced objects,PHP,https://github.com/sebastianbergmann/object-enumerator
171,pixelfed,6516,757,6516,625,2018-04-17T01:48:45Z,2025-03-24T06:01:51Z,63317,Photo Sharing. For Everyone.,PHP,https://github.com/pixelfed/pixelfed
172,awesome-appsec,6470,753,6470,27,2015-04-30T21:18:31Z,2025-02-22T16:39:11Z,198,A curated list of resources for learning about application security,PHP,https://github.com/paragonie/awesome-appsec
173,all-in-one,6437,738,6437,59,2021-11-30T10:16:41Z,2025-03-28T12:31:54Z,9019,📦 The official Nextcloud installation method. Provides easy deployment and maintenance with most features included in this one Nextcloud instance.,PHP,https://github.com/nextcloud/all-in-one
174,php-token-stream,6428,60,6428,0,2009-11-05T07:02:02Z,2021-07-26T12:15:45Z,22010,Wrapper around PHP's tokenizer extension.,PHP,https://github.com/sebastianbergmann/php-token-stream
175,humhub,6411,1668,6411,755,2014-02-10T05:31:03Z,2025-03-26T23:07:16Z,130879,"HumHub is an Open Source Enterprise Social Network. Easy to install, intuitive to use and extendable with countless freely available modules.",PHP,https://github.com/humhub/humhub
176,hyperf,6402,1223,6402,368,2018-11-29T04:17:39Z,2025-03-21T02:27:17Z,30730,🚀 A coroutine framework that focuses on hyperspeed and flexibility. Building microservice or middleware with ease.,PHP,https://github.com/hyperf/hyperf
177,php-xdg-base-dir,6335,12,6335,5,2014-06-30T18:21:18Z,2020-09-01T18:53:51Z,30,,PHP,https://github.com/dnoegel/php-xdg-base-dir
178,Ratchet,6326,777,6326,213,2012-04-16T21:53:21Z,2024-08-09T05:07:07Z,1274,Asynchronous WebSocket server,PHP,https://github.com/ratchetphp/Ratchet
179,Lychee,6321,672,6321,0,2012-10-02T15:42:56Z,2022-01-08T15:56:54Z,5917,"A great looking and easy-to-use photo-management-system you can run on your server, to manage and share photos.",PHP,https://github.com/electerious/Lychee
180,KodExplorer,6296,1842,6296,2,2013-09-04T15:41:52Z,2024-02-01T09:00:30Z,57648,"A web based file manager,web IDE / browser based code editor",PHP,https://github.com/kalcaddle/KodExplorer
181,bedrock,6294,1188,6294,11,2013-11-02T21:10:54Z,2025-03-14T22:56:04Z,897,"WordPress boilerplate with Composer, easier configuration, and an improved folder structure",PHP,https://github.com/roots/bedrock
182,resource-operations,6283,14,6283,1,2015-07-19T06:43:40Z,2024-03-14T18:47:11Z,63,Provides a list of PHP built-in functions that operate on resources,PHP,https://github.com/sebastianbergmann/resource-operations
183,laravel-cors,6273,615,6273,37,2013-10-16T07:35:54Z,2023-02-16T09:46:34Z,372,Adds CORS (Cross-Origin Resource Sharing) headers support in your Laravel application,PHP,https://github.com/fruitcake/laravel-cors
184,object-reflector,6266,4,6266,0,2017-03-12T15:02:28Z,2025-03-17T16:41:58Z,80695,"Allows reflection of object attributes, including inherited and non-public ones",PHP,https://github.com/sebastianbergmann/object-reflector
185,PHP-Console-Highlighter,6183,18,6183,0,2013-11-23T09:36:44Z,2020-04-02T19:47:23Z,30,Highlight PHP code in terminal,PHP,https://github.com/JakubOnderka/PHP-Console-Highlighter
186,PHP-Console-Color,6168,25,6168,2,2014-04-07T19:21:23Z,2020-04-02T19:48:23Z,19,Simple library for creating colored console ouput,PHP,https://github.com/JakubOnderka/PHP-Console-Color
187,prestissimo,6167,171,6167,40,2015-11-30T13:35:26Z,2022-12-03T08:11:28Z,3573,composer parallel install plugin,PHP,https://github.com/hirak/prestissimo
188,roundcubemail,6160,1664,6160,433,2012-05-04T11:19:01Z,2025-03-27T15:06:15Z,64296,The Roundcube Webmail suite,PHP,https://github.com/roundcube/roundcubemail
189,botman,6130,812,6130,11,2016-08-05T12:41:48Z,2024-12-20T12:50:35Z,1501,A framework agnostic PHP library to build chat bots,PHP,https://github.com/botman/botman
190,aws-sdk-php,6084,1230,6084,39,2012-10-17T21:28:32Z,2025-03-27T18:18:06Z,442785,Official repository of the AWS SDK for PHP (@awsforphp),PHP,https://github.com/aws/aws-sdk-php
191,entrust,6043,1287,6043,414,2013-02-07T06:30:20Z,2025-01-08T21:25:21Z,510,Role-based Permissions for Laravel 5,PHP,https://github.com/Zizaco/entrust
192,moodle,6033,6808,6033,1,2009-12-16T23:01:23Z,2025-03-28T12:06:40Z,837063,Moodle - the world's open source learning platform,PHP,https://github.com/moodle/moodle
193,countries,6025,1272,6025,13,2012-01-06T14:01:19Z,2025-03-15T21:11:55Z,28976,"World countries in JSON, CSV, XML and Yaml. Any help is welcome!",PHP,https://github.com/mledoze/countries
194,omnipay,5991,929,5991,127,2012-09-03T14:35:08Z,2024-08-12T20:57:09Z,1704,"A framework agnostic, multi-gateway payment processing library for PHP 5.6+",PHP,https://github.com/thephpleague/omnipay
195,event-manager,5980,23,5980,2,2018-06-06T16:01:29Z,2025-03-11T23:39:26Z,526,The Doctrine Event Manager is a library that provides a simple event system.,PHP,https://github.com/doctrine/event-manager
196,collections,5928,192,5928,44,2013-01-12T16:37:17Z,2025-03-27T20:08:47Z,888,Collections Abstraction Library,PHP,https://github.com/doctrine/collections
197,laravel-medialibrary,5883,1092,5883,16,2015-04-14T07:20:15Z,2025-03-21T09:16:20Z,8726,Associate files with Eloquent models,PHP,https://github.com/spatie/laravel-medialibrary
198,dolibarr,5863,2907,5863,1200,2011-06-26T21:55:03Z,2025-03-28T14:17:33Z,1540265,"Dolibarr ERP CRM is a modern software package to manage your company or foundation's activity (contacts, suppliers, invoices, orders, stocks, agenda, accounting, ...). it's an open source Web application (written in PHP) designed for businesses of any sizes, foundations and freelancers.",PHP,https://github.com/Dolibarr/dolibarr
199,Validation,5853,778,5853,20,2010-09-22T16:08:05Z,2025-03-13T00:07:14Z,8417,The most awesome validation engine ever created for PHP,PHP,https://github.com/Respect/Validation
200,CssToInlineStyles,5832,187,5832,30,2010-10-25T21:12:37Z,2024-12-21T16:28:38Z,233,CssToInlineStyles is a class that enables you to convert HTML-pages/files into HTML-pages/files with inline styles. This is very usefull when you're sending emails.,PHP,https://github.com/tijsverkoyen/CssToInlineStyles
201,larastan,5808,443,5808,72,2018-06-29T20:07:07Z,2025-03-26T19:19:33Z,7065,⚗️ Adds code analysis to Laravel improving developer productivity and code quality.,PHP,https://github.com/larastan/larastan
202,common,5802,293,5802,32,2010-05-20T17:01:56Z,2025-03-22T09:11:25Z,17124,Doctrine Common,PHP,https://github.com/doctrine/common
203,clockwork,5790,326,5790,33,2013-06-21T23:57:05Z,2025-02-16T07:45:30Z,12717,Clockwork - php dev tools in your browser - server-side component,PHP,https://github.com/itsgoingd/clockwork
204,laravel-backup,5768,769,5768,5,2015-02-17T12:12:41Z,2025-03-18T10:57:01Z,2456,A package to backup your Laravel app,PHP,https://github.com/spatie/laravel-backup
205,laravel-modules,5729,985,5729,10,2016-06-27T21:01:29Z,2025-03-08T02:15:22Z,2276,Module Management In Laravel,PHP,https://github.com/nWidart/laravel-modules
206,socialite,5651,943,5651,2,2014-08-18T02:49:36Z,2025-03-27T17:26:45Z,720,Laravel wrapper around OAuth 1 & OAuth 2 libraries.,PHP,https://github.com/laravel/socialite
207,psalm,5644,676,5644,1817,2016-11-21T17:04:41Z,2025-03-28T13:14:15Z,114153,A static analysis tool for finding errors in PHP applications,PHP,https://github.com/vimeo/psalm
208,laravel-boilerplate,5627,1584,5627,1,2015-02-02T04:59:07Z,2025-03-27T04:29:07Z,47483,The Laravel Boilerplate Project - https://laravel-boilerplate.com,PHP,https://github.com/rappasoft/laravel-boilerplate
209,MISP,5614,1445,5614,2684,2013-02-07T17:10:34Z,2025-03-28T13:49:45Z,160870,MISP (core software) - Open Source Threat Intelligence and Sharing Platform,PHP,https://github.com/MISP/MISP
210,swoft,5577,784,5577,195,2017-04-23T09:14:07Z,2023-02-28T12:57:06Z,6815,🚀 PHP Microservice Full Coroutine Framework,PHP,https://github.com/swoft-cloud/swoft
211,timber,5575,517,5575,41,2013-01-02T21:15:13Z,2025-02-11T22:15:35Z,16562,Create WordPress themes with beautiful OOP code and the Twig Template Engine,PHP,https://github.com/timber/timber
212,openmediavault,5559,503,5559,95,2016-05-03T10:35:34Z,2025-03-27T19:10:41Z,547886,openmediavault is the next generation network attached storage (NAS) solution based on Debian Linux. Thanks to the modular design of the framework it can be enhanced via plugins. openmediavault is primarily designed to be used in home environments or small home offices.,PHP,https://github.com/openmediavault/openmediavault
213,phan,5558,362,5558,962,2015-10-22T14:34:09Z,2024-11-06T19:48:13Z,43897,Phan is a static analyzer for PHP. Phan prefers to avoid false-positives and attempts to prove incorrectness rather than correctness.,PHP,https://github.com/phan/phan
214,CodeIgniter4,5548,1922,5548,79,2015-08-27T03:32:45Z,2025-03-27T13:32:11Z,324830,Open Source PHP Framework (originally from EllisLab),PHP,https://github.com/codeigniter4/CodeIgniter4
215,pagekit,5512,649,5512,178,2014-03-06T17:30:55Z,2022-09-30T19:04:02Z,16759,Pagekit CMS,PHP,https://github.com/pagekit/pagekit
216,Postman-cn,5490,625,5490,5,2020-05-21T07:24:40Z,2022-03-02T12:10:57Z,2059,Postman汉化中文版,PHP,https://github.com/hlmd/Postman-cn
217,laravel-activitylog,5469,722,5469,12,2016-06-23T12:17:12Z,2025-03-21T14:26:38Z,1984,Log activity inside your Laravel app,PHP,https://github.com/spatie/laravel-activitylog
218,github-readme-streak-stats,5447,863,5447,35,2020-10-25T03:44:54Z,2025-03-16T04:12:51Z,1232,"🔥 Stay motivated and show off your contribution streak! 🌟 Display your total contributions, current streak, and longest streak on your GitHub profile README",PHP,https://github.com/DenverCoder1/github-readme-streak-stats
219,phpseclib,5446,900,5446,233,2012-06-05T21:55:28Z,2025-03-09T03:25:41Z,15893,PHP Secure Communications Library,PHP,https://github.com/phpseclib/phpseclib
220,sqli-labs,5414,1532,5414,33,2012-05-19T19:41:26Z,2023-12-11T17:06:16Z,3865,"SQLI labs to test error based, Blind boolean based, Time based.",PHP,https://github.com/Audi-1/sqli-labs
221,zoneminder,5394,1240,5394,183,2013-04-12T14:21:36Z,2025-03-27T19:02:11Z,148827,"ZoneMinder is a free, open source Closed-circuit television software application developed for Linux which supports IP, USB and Analog cameras. ",PHP,https://github.com/ZoneMinder/zoneminder
222,one-person-businesses-methodology-v2.0,5390,476,5390,1,2024-03-27T09:41:20Z,2025-01-16T01:40:41Z,33527,《一人企业方法论》第二版，也适合做其他副业（比如自媒体、电商、数字商品）的非技术人群。,PHP,https://github.com/easychen/one-person-businesses-methodology-v2.0
223,phpinsights,5380,286,5380,74,2019-03-31T15:04:36Z,2025-02-06T14:52:49Z,13471,🔰 Instant PHP quality checks from your console,PHP,https://github.com/nunomaduro/phpinsights
224,Organizr,5370,298,5370,23,2016-12-29T02:10:38Z,2024-06-28T13:39:23Z,62114,HTPC/Homelab Services Organizer - Written in PHP,PHP,https://github.com/causefx/Organizr
225,hashids,5348,417,5348,0,2012-04-14T18:24:45Z,2025-02-02T11:01:02Z,297,A small PHP library to generate YouTube-like ids from numbers. Use it when you don't want to expose your database ids to the user.,PHP,https://github.com/vinkla/hashids
