Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
919,SICP-Clojure,158,18,158,0,2012-11-25T21:49:31Z,2015-08-22T11:02:09Z,152,"Solutions to the SICP exercises, in Clojure.",Clojure,https://github.com/gregsexton/SICP-Clojure
920,powderkeg,158,22,158,14,2016-12-02T02:48:07Z,2018-09-22T02:14:07Z,2780,Live-coding the cluster!,Clojure,https://github.com/HCADatalab/powderkeg
921,whidbey,158,10,158,0,2014-05-09T07:33:56Z,2023-01-07T21:27:45Z,145,nREPL middleware to pretty-print colored values,Clojure,https://github.com/greglook/whidbey
922,wah,158,8,158,0,2017-05-12T01:29:20Z,2019-07-28T06:34:53Z,41,a slightly higher-level language superset of webassembly,Clojure,https://github.com/tmcw/wah
923,clojure-hadoop,157,39,157,0,2009-07-28T19:53:48Z,2012-03-06T22:01:11Z,210,Library to aid writing Hadoop jobs in Clojure.,Clojure,https://github.com/stuartsierra/clojure-hadoop
924,fast-edn,157,1,157,1,2024-11-07T18:48:29Z,2025-01-05T17:04:04Z,370,Drop-in replacement for clojure.edn that is 6 times faster,Clojure,https://github.com/tonsky/fast-edn
925,tryclojure,157,18,157,1,2022-02-19T07:53:13Z,2025-02-10T19:38:57Z,9707,Clojure live REPL tutorial,Clojure,https://github.com/eliascotto/tryclojure
926,vizard,157,5,157,3,2015-10-29T02:16:38Z,2017-11-02T18:44:32Z,763,magic visualization,Clojure,https://github.com/sorenmacbeth/vizard
927,grimoire,157,41,157,35,2014-07-01T02:01:27Z,2018-11-20T05:50:18Z,14104,Community documentation of Clojure,Clojure,https://github.com/clojure-grimoire/grimoire
928,Postmortem,157,2,157,2,2018-11-09T11:07:33Z,2024-12-10T13:39:29Z,210,A simple debug library for Clojure(Script) that features data-oriented logging and tracing,Clojure,https://github.com/athos/Postmortem
929,release-on-push-action,156,47,156,19,2019-10-26T17:22:13Z,2024-07-23T02:09:03Z,100,Github Action to create a git tag + release when pushed to master,Clojure,https://github.com/rymndhng/release-on-push-action
930,snitch,156,3,156,16,2022-02-05T03:32:36Z,2025-01-13T11:37:32Z,183,"    Snitch injects inline defs in your functions and multimethods. This enables a repl-based, editor-agnostic, clojure and clojurescript debugging workflow. It is inline-defs on steroids.",Clojure,https://github.com/AbhinavOmprakash/snitch
931,reagent-figwheel,156,9,156,0,2014-10-21T01:32:26Z,2018-06-26T00:18:07Z,102,"Leiningen template for Reagent applications in Clojurescript with Figwheel. Optionally includes secretary, cljs.test, garden, less, cider, devcards, cljs-devtools, re-risk",Clojure,https://github.com/gadfly361/reagent-figwheel
932,boot-new,155,42,155,2,2015-12-31T17:14:12Z,2019-06-27T01:31:39Z,85,Generate new projects based on Boot Templates and/or Leiningen Templates!,Clojure,https://github.com/boot-clj/boot-new
933,lein-bin,155,19,155,10,2011-11-14T21:21:35Z,2018-01-11T15:00:22Z,152,Standalone console executables for your project.,Clojure,https://github.com/Raynes/lein-bin
934,full.async,155,9,155,2,2015-02-20T00:25:23Z,2020-01-31T17:34:56Z,629,Extensions and helpers for core.async.,Clojure,https://github.com/fullcontact/full.async
935,bridge,155,10,155,0,2018-02-17T09:51:01Z,2019-02-06T17:12:24Z,205,A ClojureBridge event registration system - see readme for blog posts,Clojure,https://github.com/robert-stuttaford/bridge
936,voluble,155,11,155,11,2020-02-23T02:21:47Z,2023-09-18T22:19:10Z,114,"Intelligent data generator for Apache Kafka. Generates streams of realistic data with support for cross-topic relationships, tombstoning, configurable rates, and more.",Clojure,https://github.com/MichaelDrogalis/voluble
937,money,155,20,155,1,2012-03-11T14:44:30Z,2023-06-30T19:57:22Z,172,A Clojure library that deals with monetary values and currencies. Built on top of Joda Money.,Clojure,https://github.com/clojurewerkz/money
938,clay,155,17,155,81,2022-03-28T10:51:45Z,2025-03-25T23:27:48Z,35643,A REPL-friendly Clojure tool for notebooks and datavis,Clojure,https://github.com/scicloj/clay
939,clj-logging-config,155,23,155,7,2011-07-13T08:08:10Z,2020-01-15T10:24:15Z,115,Easy logging configuration for Clojure.,Clojure,https://github.com/malcolmsparks/clj-logging-config
940,nimrod,154,2,154,7,2011-05-21T18:41:34Z,2013-04-22T07:28:08Z,893,"Not Invasive MetRics, Oh Dear!",Clojure,https://github.com/sbtourist/nimrod
941,cljplot,154,7,154,12,2019-03-28T18:03:45Z,2024-09-25T14:02:14Z,72536,JVM Clojure charting library,Clojure,https://github.com/generateme/cljplot
942,build-clj,154,10,154,0,2021-08-28T04:26:39Z,2023-02-01T02:02:50Z,87,Common build tasks abstracted into a library.,Clojure,https://github.com/seancorfield/build-clj
943,parens-of-the-dead,154,9,154,0,2015-08-17T19:10:53Z,2019-08-18T19:46:17Z,1060,A series of zombie-themed games written with Clojure and ClojureScript.,Clojure,https://github.com/magnars/parens-of-the-dead
944,ham-fisted,154,4,154,1,2022-04-21T21:05:47Z,2025-03-04T19:37:48Z,4126,High performance HAMT,Clojure,https://github.com/cnuernber/ham-fisted
945,clojisr,154,10,154,30,2019-06-12T11:49:28Z,2025-01-15T10:24:22Z,3162,Clojure speaks statistics - a bridge between Clojure to R,Clojure,https://github.com/scicloj/clojisr
946,swank-clojure,154,98,154,6,2008-04-04T00:09:28Z,2016-09-08T18:11:51Z,742,Swank/slime support for clojure,Clojure,https://github.com/jochu/swank-clojure
947,bblgum,154,5,154,0,2023-01-21T20:33:13Z,2025-03-18T07:58:54Z,35,An extremely tiny and simple wrapper around charmbracelet/gum,Clojure,https://github.com/lispyclouds/bblgum
948,lazybot,154,75,154,17,2010-03-26T03:29:58Z,2015-06-17T15:51:06Z,2320,An IRC bot written in Clojure.,Clojure,https://github.com/Raynes/lazybot
949,paren-soup,154,12,154,6,2015-07-23T15:42:06Z,2020-12-22T22:08:04Z,16261,A browser-based editor for ClojureScript,Clojure,https://github.com/oakes/paren-soup
950,excel-clj,154,9,154,4,2019-04-17T15:58:10Z,2023-02-12T18:57:23Z,985,"Write Excel docs & PDFs with Clojure data, from higher level abstractions (tree, table) or via a manual grid specification.",Clojure,https://github.com/matthewdowney/excel-clj
951,comportex,153,27,153,6,2014-03-29T01:39:05Z,2016-09-23T09:01:27Z,1505,Hierarchical Temporal Memory in Clojure,Clojure,https://github.com/htm-community/comportex
952,k8s-api,153,13,153,9,2019-12-19T14:26:22Z,2024-05-20T18:17:02Z,974,"Kubernetes client, data driven",Clojure,https://github.com/nubank/k8s-api
953,clatrix,153,29,153,14,2012-04-26T21:45:34Z,2016-09-11T15:50:23Z,925,"A stupid name for a smart matrix library, because who doesn't love smart matrices?",Clojure,https://github.com/tel/clatrix
954,vijual,153,30,153,6,2010-01-20T03:31:59Z,2017-07-11T11:24:55Z,550,Graph Layout Library For Clojure,Clojure,https://github.com/drcode/vijual
955,narrator,152,5,152,1,2013-07-29T02:03:38Z,2016-01-23T04:12:07Z,296,"expressive, composable stream analysis",Clojure,https://github.com/ztellman/narrator
956,grape,152,3,152,2,2019-10-26T18:01:25Z,2023-01-31T10:00:51Z,231,:grapes: Syntax-aware grep-like for Clojure,Clojure,https://github.com/bfontaine/grape
957,keycloak-clojure,152,30,152,5,2017-12-13T22:12:22Z,2025-01-27T10:20:36Z,11873,A Clojure library helping the integration of Keycloak with a Clojure Application + a sample SPA Client and API Server demonstrating the Keycloak integration,Clojure,https://github.com/jgrodziski/keycloak-clojure
958,hicada,152,11,152,2,2017-12-19T13:00:55Z,2020-11-10T07:41:15Z,53,Hiccup compiler similar to sablono,Clojure,https://github.com/rauhs/hicada
959,mranderson,152,14,152,25,2014-08-24T22:26:42Z,2023-07-31T10:03:18Z,203,Dependency inlining and shadowing,Clojure,https://github.com/benedekfazekas/mranderson
960,feynman_OS,152,5,152,2,2023-12-20T09:32:08Z,2024-03-17T04:26:24Z,22537,这是@howie.serious 的《费曼学习法》在笔记落地环节的示范项目。请直接通过网站体验效果。体验后有兴趣，则通过RELEASES 下载 logseq 模板。,Clojure,https://github.com/howie-serious/feynman_OS
961,excel-templates,152,18,152,16,2014-10-09T18:33:20Z,2016-06-04T04:24:37Z,139,Create Excel workbooks from Clojure code using templates and plain old data,Clojure,https://github.com/tomfaulhaber/excel-templates
962,chp,152,5,152,1,2013-05-08T05:53:23Z,2013-07-14T01:29:09Z,787,ClojureHomePage is a Compojure based web framework that allows you to write the backend and frontend with Clojure.,Clojure,https://github.com/runexec/chp
963,jme-clj,151,10,151,3,2020-12-15T14:23:43Z,2024-09-12T21:50:37Z,80768,"A Clojure 3D Game Engine (Wrapper), Powered by jMonkeyEngine",Clojure,https://github.com/ertugrulcetin/jme-clj
964,debug-repl,151,13,151,1,2010-02-01T07:10:03Z,2013-08-19T06:01:56Z,181,Clojure REPL that is aware of surrounding lexical scope,Clojure,https://github.com/GeorgeJahad/debug-repl
965,unilog,151,9,151,0,2014-10-14T15:37:34Z,2025-02-04T21:33:31Z,189,easy logging setup in clojure,Clojure,https://github.com/pyr/unilog
966,uclj,151,1,151,6,2021-12-21T20:52:06Z,2023-06-03T19:38:06Z,110,"Small, quick, native Clojure interpreter",Clojure,https://github.com/erdos/uclj
967,re-frame-flow,151,3,151,0,2021-05-08T16:46:11Z,2021-05-18T09:05:19Z,1077,Graph based visualization tool for re-frame event chains,Clojure,https://github.com/ertugrulcetin/re-frame-flow
968,soda-ash,151,8,151,1,2016-01-17T00:29:07Z,2018-11-19T16:41:17Z,524,Soda-ash is an interface between clojurescript's Reagent and Semantic UI React,Clojure,https://github.com/gadfly361/soda-ash
969,fleet,151,10,151,0,2009-12-28T11:27:17Z,2019-01-08T10:53:39Z,310,Templating System for Clojure,Clojure,https://github.com/Flamefork/fleet
970,iota,150,7,150,5,2015-07-17T14:13:45Z,2019-06-06T13:14:40Z,27,Infix operators for test assertions,Clojure,https://github.com/juxt/iota
971,datomic-schema,150,22,150,6,2013-08-07T20:31:14Z,2022-01-18T08:01:51Z,55,Makes it easier to see your Datomic schema without sacrificing any features.,Clojure,https://github.com/Yuppiechef/datomic-schema
972,mug,150,5,150,10,2010-11-10T09:09:42Z,2011-10-04T22:37:14Z,46266,A self-hosted JavaScript compiler for the JVM. Written in CoffeeScript.,Clojure,https://github.com/tcr/mug
973,buddy-core,150,50,150,7,2014-12-27T14:25:16Z,2024-07-19T09:35:53Z,812,Cryptographic api for Clojure,Clojure,https://github.com/funcool/buddy-core
974,ring-http-response,150,25,150,2,2014-02-07T12:43:05Z,2025-02-16T10:10:12Z,195,Handling HTTP Statuses with Clojure(Script),Clojure,https://github.com/metosin/ring-http-response
975,finagle-clojure,150,18,150,3,2014-08-06T20:08:21Z,2023-10-30T22:13:54Z,465,A thin Clojure wrapper around Finagle,Clojure,https://github.com/finagle/finagle-clojure
976,testcontainers-clj,150,15,150,11,2020-06-04T08:43:13Z,2024-04-30T23:22:29Z,150,Control Docker containers from your test lifecycle for Clojure integration tests.,Clojure,https://github.com/testcontainers/testcontainers-clj
977,exploding-fish,150,12,150,7,2012-05-05T02:31:35Z,2018-07-16T13:42:34Z,128,A URI library for Clojure,Clojure,https://github.com/wtetzner/exploding-fish
978,deps-deploy,150,33,150,15,2018-11-04T20:58:12Z,2024-02-06T19:03:38Z,59,deploy your stuff ,Clojure,https://github.com/slipset/deps-deploy
979,ring-oauth2,149,39,149,11,2017-07-05T15:06:18Z,2024-07-08T00:26:29Z,84,OAuth 2.0 client middleware for Ring,Clojure,https://github.com/weavejester/ring-oauth2
980,nbb-logseq,149,3,149,3,2022-04-25T20:38:58Z,2025-03-10T19:27:33Z,6438,nbb with features enabled for logseq,Clojure,https://github.com/logseq/nbb-logseq
981,grumpy,149,14,149,11,2017-08-30T19:03:33Z,2024-04-11T08:18:53Z,712,Minimalistic blog engine,Clojure,https://github.com/tonsky/grumpy
982,carry,148,6,148,0,2016-02-18T17:50:32Z,2019-06-21T07:16:55Z,33201,ClojureScript application framework.,Clojure,https://github.com/metametadata/carry
983,fusebox,148,1,148,0,2020-02-20T17:43:10Z,2024-12-02T12:44:44Z,425,An extremely lightweight fault tolerance library for Clojure(Script),Clojure,https://github.com/potetm/fusebox
984,reaver,148,13,148,0,2014-12-09T19:23:30Z,2025-01-16T19:28:59Z,25,A Clojure library for extracting data from HTML.,Clojure,https://github.com/mischov/reaver
985,electron-and-clojurescript,148,21,148,4,2015-09-11T08:18:50Z,2019-10-21T08:38:13Z,8,💡 Make an electron app with nothing but ClojureScript!,Clojure,https://github.com/martinklepsch/electron-and-clojurescript
986,trikl,148,8,148,1,2018-11-12T16:35:22Z,2022-11-15T15:48:51Z,227,Terminal UI library for Clojure,Clojure,https://github.com/lambdaisland/trikl
987,notespace,148,10,148,21,2019-11-16T13:56:43Z,2024-01-03T20:35:49Z,15769,using your namespace as a notebook,Clojure,https://github.com/scicloj/notespace
988,sketchy,148,18,148,1,2013-06-15T03:22:18Z,2023-06-07T16:10:59Z,151,"Sketching Algorithms for Clojure (bloom filter, min-hash, hyper-loglog, count-min sketch)",Clojure,https://github.com/bigmlcom/sketchy
989,core.unify,148,9,148,1,2010-10-12T13:30:16Z,2024-11-06T18:08:02Z,151,Unification library,Clojure,https://github.com/clojure/core.unify
990,alumbra,148,14,148,2,2016-11-12T13:40:15Z,2017-06-12T12:12:14Z,116,Simple & Elegant GraphQL for Clojure!,Clojure,https://github.com/alumbra/alumbra
991,clj-ml,148,55,148,3,2010-02-28T12:12:41Z,2016-02-22T14:38:21Z,504,A machine learning library for Clojure built on top of Weka and friends,Clojure,https://github.com/antoniogarrote/clj-ml
992,lein-beanstalk,148,41,148,25,2011-01-22T20:14:09Z,2016-03-30T03:13:53Z,273,Leiningen plugin for Amazon's Elastic Beanstalk service,Clojure,https://github.com/weavejester/lein-beanstalk
993,punk,148,5,148,13,2018-12-17T18:43:52Z,2021-03-30T18:13:44Z,14536,A data REBL built for the web,Clojure,https://github.com/lilactown/punk
994,clairvoyant,147,10,147,5,2014-08-29T21:32:57Z,2017-04-04T14:39:04Z,412,Flexible tracing for ClojureScript,Clojure,https://github.com/spellhouse/clairvoyant
995,pattern,147,5,147,0,2021-05-07T06:32:28Z,2024-12-20T17:51:16Z,832,Pattern lets you transform data structures in amazing ways.,Clojure,https://github.com/pangloss/pattern
996,clojurescript-lua,147,7,147,3,2012-06-15T18:02:54Z,2018-03-02T17:45:26Z,198,Clojurescript running on lua ! In construction,Clojure,https://github.com/raph-amiard/clojurescript-lua
997,samsara,147,17,147,40,2016-01-08T21:41:38Z,2023-05-22T21:34:53Z,23943,Samsara is a real-time analytics platform,Clojure,https://github.com/samsara/samsara
998,traversy,147,10,147,4,2014-08-10T16:33:00Z,2019-11-20T15:55:46Z,149,Multilenses for Clojure,Clojure,https://github.com/ctford/traversy
999,libpython-clj-examples,146,20,146,1,2020-01-11T00:28:40Z,2020-06-13T22:46:15Z,3688,Examples using libpython-clj,Clojure,https://github.com/gigasquid/libpython-clj-examples
1000,syme,146,25,146,9,2013-01-10T06:28:07Z,2020-07-17T19:44:38Z,472,Instant collaboration on GitHub projects.,Clojure,https://github.com/technomancy/syme
